800,600
340,500,2
340,520,2
340,540,1
340,560,1
340,580,1
360,0,1
360,20,1
360,40,1
360,60,2
360,80,2
360,100,2
360,120,3
360,140,1
360,160,1
360,180,1
360,200,1
360,220,1
360,240,1
360,260,1
360,280,1
360,300,1
360,320,1
360,340,1
360,360,2
360,380,2
360,400,2
360,420,2
360,440,2
360,460,2
360,480,2
360,500,2
360,520,2
360,540,1
360,560,1
360,580,1
380,0,1
380,20,1
380,40,1
380,60,2
380,80,2
380,100,2
380,120,2
380,140,3
380,160,1
380,180,1
380,200,1
380,220,1
380,240,1
380,260,1
380,280,1
380,300,1
380,320,1
380,340,1
380,360,2
380,380,2
380,400,3
380,420,2
380,440,2
380,460,2
380,480,2
380,500,2
380,520,2
380,540,1
380,560,1
380,580,1
400,0,1
400,20,1
400,40,1
400,60,3
400,80,2
400,100,2
400,120,2
400,140,2
400,160,2
400,180,2
400,200,2
400,220,2
400,240,2
400,260,1
400,280,1
400,300,1
400,320,1
400,340,1
400,360,2
400,380,2
400,400,1
400,420,1
400,440,1
400,460,1
400,480,1
400,500,2
400,520,2
400,540,1
400,560,1
400,580,1
420,0,1
420,20,1
420,40,1
420,60,1
420,80,3
420,100,2
420,120,2
420,140,2
420,160,2
420,180,2
420,200,2
420,220,2
420,240,2
420,260,1
420,280,1
420,300,1
420,320,1
420,340,1
420,360,2
420,380,4
420,400,1
420,420,1
420,440,1
420,460,1
420,480,1
420,500,2
420,520,2
420,540,1
420,560,1
420,580,1
440,0,1
440,20,1
440,40,1
440,60,1
440,80,1
440,100,3
440,120,2
440,140,2
440,160,2
440,180,2
440,200,2
440,220,3
440,240,2
440,260,2
440,280,1
440,300,1
440,320,1
440,340,1
440,360,2
440,380,2
440,400,1
440,420,1
440,440,1
440,460,1
440,480,1
440,500,2
440,520,2
440,540,1
440,560,1
440,580,1
460,0,1
460,20,1
460,40,1
460,60,1
460,80,1
460,100,1
460,120,1
460,140,1
460,160,1
460,180,1
460,200,2
460,220,2
460,240,2
460,260,2
460,280,2
460,300,1
460,320,1
460,340,1
460,360,2
460,380,2
460,400,3
460,420,2
460,440,2
460,460,2
460,480,2
460,500,2
460,520,2
460,540,1
460,560,1
460,580,1
480,0,1
480,20,2
480,40,2
480,60,2
480,80,2
480,100,2
480,120,2
480,140,2
480,160,2
480,180,1
480,200,1
480,220,2
480,240,2
480,260,2
480,280,2
480,300,2
480,320,1
480,340,1
480,360,2
480,380,2
480,400,2
480,420,2
480,440,2
480,460,2
480,480,2
480,500,2
480,520,2
480,540,1
480,560,1
480,580,1
500,0,1
500,20,2
500,40,2
500,60,2
500,80,2
500,100,2
500,120,2
500,140,2
500,160,2
500,180,1
500,200,1
500,220,1
500,240,2
500,260,2
500,280,3
500,300,2
500,320,2
500,340,1
500,360,1
500,380,1
500,400,1
500,420,1
500,440,1
500,460,1
500,480,1
500,500,1
500,520,1
500,540,1
500,560,1
500,580,1
520,0,1
520,20,2
520,40,2
520,60,2
520,80,2
520,100,2
520,120,2
520,140,2
520,160,2
520,180,1
520,200,1
520,220,1
520,240,1
520,260,2
520,280,2
520,300,2
520,320,2
520,340,2
520,360,1
520,380,1
520,400,1
520,420,1
520,440,1
520,460,1
520,480,1
520,500,1
520,520,1
520,540,1
520,560,1
520,580,1
540,0,1
540,20,2
540,40,2
540,60,2
540,80,2
540,100,2
540,120,2
540,140,2
540,160,2
540,180,1
540,200,1
540,220,1
540,240,1
540,260,1
540,280,2
540,300,2
540,320,2
540,340,2
540,360,2
540,380,1
540,400,1
540,420,1
540,440,1
540,460,1
540,480,1
540,500,1
540,520,1
540,540,1
540,560,1
540,580,1
560,0,1
560,20,2
560,40,2
560,60,2
560,80,2
560,100,2
560,120,2
560,140,2
560,160,2
560,180,1
560,200,1
560,220,1
560,240,1
560,260,1
560,280,2
560,300,2
560,320,2
560,340,2
560,360,2
560,380,2
560,400,1
560,420,1
560,440,1
560,460,1
560,480,1
560,500,1
560,520,1
560,540,1
560,560,1
560,580,1
580,0,1
580,20,2
580,40,2
580,60,2
580,80,2
580,100,2
580,120,2
580,140,2
580,160,2
580,180,1
580,200,1
580,220,1
580,240,1
580,260,2
580,280,2
580,300,2
580,320,2
580,340,2
580,360,2
580,380,2
580,400,1
580,420,1
580,440,1
580,460,1
580,480,1
580,500,1
580,520,1
580,540,1
580,560,1
580,580,1
600,0,1
600,20,2
600,40,2
600,60,2
600,80,2
600,100,2
600,120,2
600,140,2
600,160,2
600,180,1
600,200,1
600,220,1
600,240,2
600,260,2
600,280,2
600,300,2
600,320,2
600,340,2
600,360,2
600,380,2
600,400,1
600,420,1
600,440,1
600,460,1
600,480,1
600,500,1
600,520,1
600,540,1
600,560,1
600,580,1
620,0,1
620,20,1
620,40,1
620,60,1
620,80,1
620,100,1
620,120,1
620,140,1
620,160,1
620,180,1
620,200,1
620,220,2
620,240,2
620,260,2
620,280,2
620,300,2
620,320,2
620,340,3
620,360,3
620,380,3
620,400,1
620,420,1
620,440,1
620,460,1
620,480,1
620,500,1
620,520,1
620,540,1
620,560,1
620,580,1
640,0,1
640,20,3
640,40,3
640,60,3
640,80,2
640,100,2
640,120,2
640,140,2
640,160,2
640,180,2
640,200,3
640,220,2
640,240,2
640,260,2
640,280,2
640,300,3
640,320,1
640,340,1
640,360,1
640,380,1
640,400,1
640,420,1
640,440,1
640,460,1
640,480,1
640,500,1
640,520,1
640,540,1
640,560,1
640,580,1
660,0,1
660,20,2
660,40,2
660,60,2
660,80,2
660,100,2
660,120,2
660,140,2
660,160,2
660,180,2
660,200,2
660,220,2
660,240,2
660,260,3
660,280,3
660,300,3
660,320,1
660,340,2
660,360,2
660,380,2
660,400,2
660,420,2
660,440,2
660,460,2
660,480,2
660,500,2
660,520,2
660,540,1
660,560,1
660,580,1
680,0,1
680,20,2
680,40,2
680,60,2
680,80,2
680,100,2
680,120,2
680,140,2
680,160,2
680,180,2
680,200,2
680,220,2
680,240,2
680,260,3
680,280,1
680,300,1
680,320,1
680,340,2
680,360,2
680,380,2
680,400,2
680,420,2
680,440,2
680,460,2
680,480,2
680,500,2
680,520,2
680,540,1
680,560,1
680,580,1
700,0,1
700,20,2
700,40,2
700,60,2
700,80,2
700,100,2
700,120,2
700,140,2
700,160,2
700,180,2
700,200,2
700,220,2
700,240,2
700,260,3
700,280,1
700,300,1
700,320,1
700,340,2
700,360,2
700,380,2
700,400,2
700,420,2
700,440,2
700,460,2
700,480,2
700,500,2
700,520,2
700,540,1
700,560,1
700,580,1
720,0,1
720,20,2
720,40,2
720,60,2
720,80,3
720,100,3
720,120,3
720,140,3
720,160,3
720,180,2
720,200,2
720,220,2
720,240,2
720,260,3
720,280,1
720,300,1
720,320,1
720,340,2
720,360,2
720,380,2
720,400,2
720,420,2
720,440,2
720,460,2
720,480,2
720,500,2
720,520,2
720,540,1
720,560,1
720,580,1
740,0,1
740,20,2
740,40,2
740,60,2
740,80,1
740,100,1
740,120,1
740,140,1
740,160,1
740,180,1
740,200,1
740,220,1
740,240,1
740,260,1
740,280,1
740,300,1
740,320,1
740,340,2
740,360,2
740,380,2
740,400,2
740,420,2
740,440,2
740,460,2
740,480,2
740,500,2
740,520,2
740,540,1
740,560,1
740,580,1
760,0,1
760,20,2
760,40,2
760,60,2
760,80,1
760,100,1
760,120,1
760,140,1
760,160,1
760,180,1
760,200,1
760,220,1
760,240,1
760,260,1
760,280,1
760,300,1
760,320,1
760,340,2
760,360,2
760,380,2
760,400,2
760,420,2
760,440,2
760,460,2
760,480,2
760,500,2
760,520,2
760,540,1
760,560,1
760,580,1
780,0,1
780,20,1
780,40,1
780,60,1
780,80,1
780,100,1
780,120,1
780,140,1
780,160,1
780,180,1
780,200,1
780,220,1
780,240,1
780,260,1
780,280,1
780,300,1
780,320,1
780,340,1
780,360,1
780,380,1
780,400,1
780,420,1
780,440,1
780,460,1
780,480,1
780,500,1
780,520,1
780,540,1
780,560,1
780,580,1
751,47,0
