400,400,3
400,420,3
400,440,3
400,460,3
400,480,3
400,500,3
400,520,3
400,540,3
400,560,3
400,580,3
420,0,3
420,20,3
420,40,3
420,60,3
420,80,3
420,100,3
420,120,3
420,140,3
420,160,3
420,180,3
420,200,2
420,220,3
420,240,2
420,260,3
420,280,3
420,300,3
420,320,3
420,340,3
420,360,3
420,380,3
420,400,3
420,420,3
420,440,3
420,460,3
420,480,3
420,500,3
420,520,3
420,540,3
420,560,3
420,580,3
440,0,3
440,20,3
440,40,3
440,60,3
440,80,3
440,100,3
440,120,3
440,140,3
440,160,3
440,180,2
440,200,2
440,220,3
440,240,2
440,260,2
440,280,2
440,300,3
440,320,3
440,340,3
440,360,3
440,380,3
440,400,3
440,420,3
440,440,3
440,460,3
440,480,3
440,500,3
440,520,3
440,540,3
440,560,3
440,580,3
460,0,3
460,20,3
460,40,3
460,60,3
460,80,3
460,100,3
460,120,3
460,140,3
460,160,3
460,180,3
460,200,3
460,220,3
460,240,2
460,260,2
460,280,2
460,300,3
460,320,3
460,340,3
460,360,3
460,380,3
460,400,3
460,420,3
460,440,3
460,460,3
460,480,3
460,500,3
460,520,3
460,540,3
460,560,3
460,580,3
480,0,3
480,20,3
480,40,3
480,60,3
480,80,3
480,100,3
480,120,3
480,140,3
480,160,3
480,180,3
480,200,3
480,220,3
480,240,3
480,260,3
480,280,2
480,300,3
480,320,3
480,340,3
480,360,3
480,380,3
480,400,3
480,420,3
480,440,3
480,460,3
480,480,3
480,500,3
480,520,3
480,540,3
480,560,3
480,580,3
500,0,3
500,20,3
500,40,3
500,60,3
500,80,3
500,100,3
500,120,3
500,140,3
500,160,3
500,180,3
500,200,3
500,220,3
500,240,2
500,260,2
500,280,2
500,300,3
500,320,3
500,340,3
500,360,3
500,380,3
500,400,3
500,420,3
500,440,3
500,460,3
500,480,3
500,500,3
500,520,3
500,540,3
500,560,3
500,580,3
520,0,3
520,20,3
520,40,3
520,60,3
520,80,3
520,100,3
520,120,3
520,140,3
520,160,3
520,180,3
520,200,3
520,220,3
520,240,3
520,260,3
520,280,2
520,300,3
520,320,3
520,340,3
520,360,3
520,380,3
520,400,3
520,420,3
520,440,3
520,460,3
520,480,3
520,500,3
520,520,3
520,540,3
520,560,3
520,580,3
540,0,3
540,20,3
540,40,3
540,60,3
540,80,3
540,100,3
540,120,3
540,140,3
540,160,3
540,180,3
540,200,3
540,220,3
540,240,3
540,260,2
540,280,2
540,300,3
540,320,3
540,340,3
540,360,3
540,380,3
540,400,3
540,420,3
540,440,3
540,460,3
540,480,3
540,500,3
540,520,3
540,540,3
540,560,3
540,580,3
560,0,3
560,20,3
560,40,3
560,60,3
560,80,3
560,100,3
560,120,3
560,140,3
560,160,3
560,180,3
560,200,3
560,220,3
560,240,2
560,260,2
560,280,2
560,300,3
560,320,3
560,340,3
560,360,3
560,380,3
560,400,3
560,420,3
560,440,3
560,460,3
560,480,3
560,500,3
560,520,3
560,540,3
560,560,3
560,580,3
580,0,3
580,20,3
580,40,3
580,60,3
580,80,3
580,100,3
580,120,3
580,140,3
580,160,3
580,180,3
580,200,3
580,220,2
580,240,2
580,260,3
580,280,2
580,300,2
580,320,3
580,340,3
580,360,3
580,380,3
580,400,3
580,420,3
580,440,3
580,460,3
580,480,3
580,500,3
580,520,3
580,540,3
580,560,3
580,580,3
600,0,3
600,20,3
600,40,3
600,60,3
600,80,3
600,100,3
600,120,3
600,140,3
600,160,3
600,180,3
600,200,3
600,220,3
600,240,3
600,260,3
600,280,3
600,300,2
600,320,3
600,340,3
600,360,3
600,380,3
600,400,3
600,420,3
600,440,3
600,460,3
600,480,3
600,500,3
600,520,3
600,540,3
600,560,3
600,580,3
620,0,3
620,20,3
620,40,3
620,60,3
620,80,3
620,100,3
620,120,3
620,140,3
620,160,3
620,180,3
620,200,3
620,220,3
620,240,3
620,260,3
620,280,2
620,300,2
620,320,3
620,340,3
620,360,3
620,380,3
620,400,3
620,420,3
620,440,3
620,460,3
620,480,3
620,500,3
620,520,3
620,540,3
620,560,3
620,580,3
640,0,3
640,20,3
640,40,3
640,60,3
640,80,3
640,100,3
640,120,3
640,140,3
640,160,3
640,180,3
640,200,3
640,220,3
640,240,3
640,260,3
640,280,3
640,300,3
640,320,3
640,340,3
640,360,3
640,380,3
640,400,3
640,420,3
640,440,3
640,460,3
640,480,3
640,500,3
640,520,3
640,540,3
640,560,3
640,580,3
660,0,3
660,20,3
660,40,3
660,60,3
660,80,3
660,100,3
660,120,3
660,140,3
660,160,2
660,180,2
660,200,3
660,220,3
660,240,3
660,260,3
660,280,2
660,300,2
660,320,3
660,340,3
660,360,3
660,380,3
660,400,3
660,420,3
660,440,3
660,460,3
660,480,3
660,500,3
660,520,3
660,540,3
660,560,3
660,580,3
680,0,3
680,20,3
680,40,3
680,60,3
680,80,3
680,100,3
680,120,3
680,140,3
680,160,2
680,180,2
680,200,2
680,220,2
680,240,2
680,260,2
680,280,2
680,300,2
680,320,3
680,340,3
680,360,3
680,380,3
680,400,3
680,420,3
680,440,3
680,460,3
680,480,3
680,500,3
680,520,3
680,540,3
680,560,3
680,580,3
700,0,3
700,20,3
700,40,3
700,60,3
700,80,3
700,100,3
700,120,3
700,140,3
700,160,3
700,180,3
700,200,3
700,220,2
700,240,2
700,260,2
700,280,3
700,300,3
700,320,3
700,340,3
700,360,3
700,380,3
700,400,3
700,420,3
700,440,3
700,460,3
700,480,3
700,500,3
700,520,3
700,540,3
700,560,3
700,580,3
720,0,3
720,20,3
720,40,3
720,60,3
720,80,3
720,100,3
720,120,3
720,140,3
720,160,3
720,180,3
720,200,3
720,220,2
720,240,2
720,260,2
720,280,3
720,300,3
720,320,3
720,340,3
720,360,3
720,380,3
720,400,3
720,420,3
720,440,3
720,460,3
720,480,3
720,500,3
720,520,3
720,540,3
720,560,3
720,580,3
740,0,3
740,20,3
740,40,3
740,60,3
740,80,3
740,100,3
740,120,3
740,140,3
740,160,3
740,180,3
740,200,3
740,220,2
740,240,2
740,260,2
740,280,2
740,300,3
740,320,3
740,340,3
740,360,3
740,380,3
740,400,3
740,420,3
740,440,3
740,460,3
740,480,3
740,500,3
740,520,3
740,540,3
740,560,3
740,580,3
760,0,3
760,20,3
760,40,3
760,60,3
760,80,3
760,100,3
760,120,3
760,140,3
760,160,3
760,180,3
760,200,2
760,220,2
760,240,3
760,260,3
760,280,2
760,300,2
760,320,3
760,340,3
760,360,3
760,380,3
760,400,3
760,420,3
760,440,3
760,460,3
760,480,3
760,500,3
760,520,3
760,540,3
760,560,3
760,580,3
780,0,3
780,20,3
780,40,3
780,60,3
780,80,3
780,100,3
780,120,3
780,140,3
780,160,3
780,180,2
780,200,2
780,220,3
780,240,3
780,260,3
780,280,3
780,300,3
780,320,3
780,340,3
780,360,3
780,380,3
780,400,3
780,420,3
780,440,3
780,460,3
780,480,3
780,500,3
780,520,3
780,540,3
780,560,3
780,580,3
339,376,0
